,A,B,C,F,G,H,I,J,K,L,Response,D,E,M,N
17,22.10169184562998,-0.2975215879257806,-1.410876889832777,-0.16117070941496547,0.6475699932101192,0.8280142233612341,-0.40507760413306937,0.8456746910949501,-0.09469032559940324,-0.20494124767131103,-0.16929783341414897,F   ,Yes,0.09828452863915213,21.845922561970934
18,-128.05967134965914,-0.5534282920147378,-1.7750063848098763,-0.2653463558886205,0.30716183774957184,-0.09877902724011627,-0.38121017917508954,0.0012215685659906583,-0.14442599243476684,1.7314528457587572,-1.3699335143186955,Male,Yes,1.6023793472229473,-128.52609532748494
19,-98.46383786748743,0.010474842178126699,0.2778030284824347,-0.05651810397140399,-0.3659400146630647,-1.2461551078558823,0.7484098135514936,-1.5521487136477354,-2.187013852039615,0.9415402253706993,0.6061016663113584,F   ,Yes,0.6527877524639032,-98.01383472552543
20,-65.39409154517551,-0.8193323081732815,0.7880842513116998,0.07681195242056527,-0.4454532574624964,1.3632281445793424,-0.1358153126459141,-0.5507169983375257,-1.4272860745052225,0.25018990805697444,-0.2577556395293172,Male,Yes,0.2842355888103805,-65.04422534577603
21,204.2776096613417,1.665437042813313,-0.47206181257147106,-0.250694835928905,0.6031961781909169,0.07470125472605688,1.6472575982966549,-1.1639189704551807,-0.26714551612953374,2.6253250554807757,0.7454394867218377,Male,Yes,2.4627922570949474,204.302852439121
22,34.61511297413591,-0.1295499652356899,0.2762556529288079,-0.48236849880366583,-1.1646463506123146,0.7401926697773301,-1.2157716266611218,-0.6799725133926442,1.2935415287783991,0.06358417068715322,-0.2278001752331267,F   ,Yes,0.3837327460691582,34.63983266387459
23,-67.72156141322276,-0.23930765635467713,-0.4635901177363137,-0.04983888903923073,0.7882643600304876,-0.1739380333556114,-1.7207839279644492,0.8619630528543908,0.3492074639026528,-0.7917515907887899,-0.058146925141430716,F   ,Yes,-0.6784873551616661,-67.67124504785448
24,-69.41628959501435,0.22030764544490983,1.0212760404621086,-0.6499502971121318,0.507314628669038,0.5681514354408774,-0.6424699104021523,-1.1866632546976938,0.08296216515380773,-0.019103401251918905,-2.028781498436987,Male,Yes,0.10669162644711318,-69.56009467035175
25,-10.060231279242593,-0.7896373969203727,-0.7662783797884077,-0.6083816373283942,-0.12211451694481634,0.07417745471197164,0.1445036598577872,-0.09438854029452697,0.28671615045666093,0.10697556726315023,-0.11892385809298328,Male,Yes,-0.18443690033111781,-10.373411830533465
26,204.6500690831048,0.9054387551331847,-0.13151114948067233,0.8969313610004175,0.07283026212283646,-0.20202947552563624,-0.43563912611427685,-1.8255894895027645,0.31020467256183143,-2.4506179443784077,1.590363686163076,Male,Yes,-2.5606181063774383,205.09457581833843
27,75.91584722864121,1.453306994817136,-0.05319603923077876,0.48067529192119407,0.15259835933899263,-0.2633748584970417,0.1535584124908245,-0.48761329155683575,-0.3165862605175348,1.0549308179276276,-0.677010791984018,F   ,Yes,0.725006607873414,75.25512607392304
28,-200.2168686758325,-0.3282628367227394,-0.2955727108696949,1.561317463003259,0.6891610379103583,-1.1205474269904798,0.3803896015191276,-0.742981397020104,-0.09496301379911085,-2.2506389144537335,-1.363683013392779,F   ,Yes,-2.0974081788851158,-200.67166058401418
29,-238.56022989150276,-1.0133651724263224,1.0271906604186258,1.5295360766153037,-0.20506598611134674,1.092095426372585,-1.2501388620060243,0.7606803664658824,-1.3889576775437014,0.9435895647293048,-0.666447545258352,Male,Yes,0.8219856183991164,-238.4384266837752
30,-19.913425045700475,0.8141016742382967,1.1099029171978256,-0.7740335496651227,0.7600196616314417,-0.5077343538325125,0.5054307527589624,-0.0390947545973787,-0.4998921346577123,-1.1194589047615362,-1.3715661000798947,Male,Yes,-0.9138833694181657,-19.656358321255603
31,-79.09176766162152,1.4613713119273053,0.17386899970406605,0.3762671581281835,0.6457915788151051,-0.9035059754571328,-0.3908214093312599,-0.6773294938177199,-0.323729702256675,0.23740841896061182,-2.5396359809246247,F   ,Yes,0.056912407621949435,-78.70057609540248
32,285.27853648495545,0.39075280869934004,-1.237319402454822,-0.33707826229882215,2.6358525878627255,0.09530113460913298,1.009387788599036,1.0116430389535476,0.296322436271131,2.293344474566787,1.029843168809388,Male,Yes,2.2805807752810097,284.9024888269733
33,305.65713971868394,1.7658713996710764,1.1165435717804442,-0.9049087313302218,0.24917095537563727,0.7634357092487589,0.6952476941946969,1.3044528655430536,0.9769370628362609,0.18615566519096313,0.5176062611294486,Male,Yes,0.3459918649331407,305.93138501560344
34,21.455187874694534,0.0892220318154542,-0.9973493118982901,-0.8697988642402354,-0.25151695829006737,-0.5006332850222405,0.5042156590401047,-1.5470654158886332,1.3376054244460225,0.37694105522737825,0.3337089059788881,Male,Yes,0.6415286004881552,21.486704389980982
35,9.690365976551972,0.8913902598627139,-1.717783153058501,-0.4994726074178619,-1.8056864728375726,-1.2123841978448477,-0.22066750046211644,1.292550389631316,1.7339153329632977,-0.815896923973063,-1.881739166864213,F   ,Yes,-0.7900935576421324,9.723704400962783
36,25.892673147779405,-0.12579707579145846,-1.8290408728428114,1.2881983737511062,-0.9305707864312053,0.7756684585424711,0.2407715507867585,1.120992137336381,0.5676185460785317,-0.7457372611971789,-0.9865393909607588,Male,Yes,-0.6305480670038627,26.01856919591187
37,134.59114415308534,-0.05217486664638499,1.0297373072568934,2.8809347535684657,0.10800815271101173,-0.12960830255004535,0.5468869085322895,0.441628044390578,-0.9657065756447265,0.16226994548672288,1.7989512252036057,F   ,Yes,-0.3050263573072689,134.74703497503717
38,-44.812438784605064,-0.3106779493183331,-0.475074823558413,0.5911163934653345,0.35966162306373484,-0.7930164563814736,-0.18892110057111583,-0.5198792940709849,-0.5340525983160795,-1.0373523557828659,0.8376332911814212,Male,Yes,-1.0400665441381165,-44.61341368034503
39,-186.5690150914253,0.3738037095719316,-0.13869267102340696,-0.15042332446289963,0.5392767242048557,-0.9467222288945324,0.4925130559887959,-0.03262243442054636,-0.4481130091049431,1.019463108022024,-1.2631711361552949,F   ,Yes,1.1142245468069445,-186.9583357828458
40,-21.583608647496526,1.1427407788601416,0.007640955643532289,1.5779588578875314,0.8504103714379945,-1.62386266773516,1.8625786905443453,-0.4831520175909265,-0.8566356982370503,-0.6277417211857623,0.19287049446509832,Male,Yes,-0.9440883096036723,-22.130319033865167
41,58.2085514598817,0.26036122988872684,-0.6189187823236884,-1.1577915462810515,0.1483178927366862,0.92686590775556,-0.2707047490280891,-0.8293440876436724,0.13975312533087983,1.4464852891242128,1.0152078636400572,F   ,Yes,1.3542511369119412,58.064739042678305
42,266.2244987284098,0.02449458447680708,0.9610629564362385,2.933294350452507,-0.4351145211263004,0.5486820245887484,3.1651298332322617,-0.6708445377726929,1.2733529996461639,-0.549109533755261,0.24357718251343044,F   ,Yes,-0.5625102851939501,266.11792644659926
43,67.70163673341096,0.5704264991173722,0.7784765027181046,-0.019098487288105797,-1.2193535962983644,-0.1522309164651271,-0.7399522628435445,-0.1424943363495667,-0.4838407767149804,0.19849759582989707,0.6365884591563906,Male,Yes,-0.17119846079212192,67.79067029855514
44,170.70896685391713,1.3068772857568842,0.6736121442407546,-0.42628243252280806,0.10939720766527186,1.2175586806395005,-1.1549530380463102,-1.6192292408389368,0.6182369492838663,0.6366216986974189,-0.40260616754769873,Male,Yes,0.5705198952159463,170.5667153156043
45,-144.9299561428782,-2.185749317066607,0.10228793724764858,0.5555510755469919,-0.8246058761201034,0.9732310542536154,1.0353352015079231,0.6762043891655727,-0.3324501595828091,-1.1825025844831105,0.9543450546731171,F   ,Yes,-1.0702275206331204,-144.97076113802183
46,-42.774955929007746,-0.4433723210914874,-1.0288771812071666,1.3144073903539593,0.07461623106890479,-0.8915950466839765,-0.743581337353401,-0.5709221196597503,-0.04949896283218154,1.0559786526497297,1.8731027538482927,F   ,Yes,0.9208260282962385,-43.095311107805685
47,222.07867624514387,1.0158265317144268,0.6109764489495394,0.9218388864230145,-0.34544269006605366,1.4415334487079738,0.6776171451496914,-0.9431615274303872,0.3305934039376556,0.7820682758045305,0.8108946858599421,Male,Yes,0.5037327299391279,222.44889009627994
48,-304.62103321696094,0.3565076918449608,0.2829743407384035,-0.5735022854864523,1.2237379658056695,0.19027670434927252,-2.767637259117726,1.7722535744010326,0.3871150610098039,-1.0123020208466398,-1.867942232964493,F   ,No,-0.9260905341099956,-304.4326082826691
49,176.43545645347234,1.145358141799537,-0.059507048980916834,1.5417215170803342,0.649453368820796,-0.03267274259253893,0.849934088646961,-1.4037109198827096,0.27667090732864014,0.5252395075404537,0.42719497127634837,Male,Yes,0.5700136713771703,176.11772157914618
50,189.41199560525638,1.2145795466745268,-0.09574469025508378,-0.8769486946664,1.1403302922870466,1.3062369222362549,0.1988702371287397,3.5088674034340883,-0.5463894390851847,-0.3105804390932762,-0.36849437885177616,F   ,Yes,-0.2970328951569809,190.0624488237881
51,-198.45588729222945,-0.41635382596052395,1.0366111138977057,-0.01896832791268556,0.5155398526324629,-0.23983089139759867,0.09191018320062376,-1.474740492593014,-0.08308370745406418,2.092833633035646,-1.0521867812474657,F   ,Yes,2.3011695081806014,-198.52892247893766
52,205.81739423841051,0.503573180038279,-1.0367961079648946,0.9295472018333346,1.0022110519532064,1.195143084933085,0.7830969561407224,-0.062204887977226724,0.7532704763888916,2.0077908484048996,1.702827716651806,F   ,Yes,1.8687027660978708,205.72352174428383
53,158.87853170941133,-0.14722888829559505,0.07471930676713287,-2.00218931738011,-1.4117516345284964,0.5142769626613994,1.454700477757112,0.6829154268409365,0.23796905802856,-0.0036314677362401333,-0.5256505202985604,F   ,Yes,-0.3694498967494002,158.5204342773487
54,93.14511894841922,0.6465079649883578,-2.21341364474418,-1.1193473378797334,-1.1966583318238306,0.28536706706493553,-0.7169867379645259,0.8978815623563824,-0.6020359104582892,0.5768051312882946,1.2666657302289905,F   ,Yes,0.7464325104121019,93.71101395576095
55,-82.2218282854898,-0.07075917513465267,0.8319832696562002,-0.5210135670584811,-1.3257071163858953,0.4704281894072021,-0.694693771020559,0.12120267528586931,-1.289103562237995,-1.1653634540941589,1.9305872036443545,Male,Yes,-1.0197178025972944,-82.41955736853237
56,154.27919864405908,1.3413012209657982,1.2889260848834956,-2.2148527202556227,0.024072384485309205,-1.1043507041516782,-0.88648484588594,0.3179519246630724,0.3170266715900302,-0.30662075939670785,0.9806428249715113,Male,Yes,-0.1870584187068745,154.00266073826586
57,-176.06477049206993,0.8372918048616081,-1.322538445093863,0.5595909228470639,-1.0618583195503817,-1.4712272180266037,-0.08623634950049212,0.07442019109078452,-0.2732672642295617,-1.406925699034634,-2.3871797800241317,F   ,Yes,-1.4382031881792459,-176.42838696907214
58,-5.528881033373021,0.5126235597270075,1.5206128420280511,-0.8328516655989746,-0.9157919366373284,-0.3522854554024882,-1.361466178748492,0.47604878764488345,-0.19517510714529968,0.9901438715250104,0.7748630353084028,Male,Yes,0.7339890469988875,-5.430147110428598
59,-78.71275454173534,0.5598853796956231,0.9244056997200186,0.8666506843656756,-0.19958816941206872,-0.11000120692691114,0.5336450584239099,-0.8671551886154596,-0.9823298578914004,0.001376826177396451,-0.21726709451172163,F   ,Yes,-0.2732499741824238,-78.91623850963333
60,-128.00005864352914,-1.3011484439476424,-0.6663427297196798,1.6769625697017374,-0.08969604694449809,-0.9628138322466971,1.2088833293660797,2.198096637081875,0.29363621883147506,-0.5411191624920696,0.11560624808881892,F   ,Yes,-0.5198619117687766,-127.77865611086253
61,-3.642133186070337,0.035156764526835714,1.4661983622090151,0.11744837733788631,0.31202558918972034,-0.3112676763787042,0.6096191044768128,1.4385107244202122,-0.03545641767260778,0.08688919455080955,0.7463262257725304,F   ,Yes,0.43900396239785244,-3.60297556054778
62,118.52748394974424,1.56396422770691,0.11310909774614088,0.1771804191664969,-0.21993488899289387,-1.1426104776279657,-1.894780706438702,0.5855710186751,0.9842805286411239,-2.0575242253755133,0.5600875752376966,Male,Yes,-1.87824800646908,118.49468997457535
63,85.70981833506521,0.26919958640579383,0.8399021704717915,0.8576376188749443,-0.6304789762828065,0.5310005865034837,-0.1185598831775413,-1.3072061996679536,1.4013457853736129,0.18448165515533374,-1.2319942058920315,F   ,Yes,0.07481471000444152,84.89678774518211
64,105.45205202775242,1.5595071294946155,-0.625712682713068,-0.5624714419566647,1.1132105524107305,-0.4487987891151626,-0.9992067277053136,-0.7740628428709373,0.45683473686553405,1.2549510812647686,0.9744930304774994,F   ,Yes,1.4371049301814471,105.51560172119595
65,165.9774629575749,1.26840817377417,-1.4823453383789555,-0.7789818766370366,-1.4016531336740456,-0.5959542761610425,-0.3189472229152404,1.506261569380496,-0.5053146327747747,1.5990607634713088,2.02848496520871,Male,Yes,1.4651978797086016,165.7771929371364
66,-105.8608925337263,-0.8339569549633024,-0.6797330114016125,-0.5840285486732204,-0.8978224761546204,-1.144747644752491,1.3457654960269678,-0.37287921639931687,0.6886647829013288,-0.19014540576763778,-1.4516851249056795,Male,Yes,-0.2940175775818308,-105.95304592478857
67,167.2460320017388,1.1596903841397581,-2.681434549835708,-0.1286173476950488,-0.5001268458273536,0.6988689983414819,-0.7382565493942852,0.4682770269185503,1.7598624019377045,-0.10215174254329668,-0.16615475749120676,Male,Yes,-0.030717455424453255,167.2671481205617
68,239.44730311483727,-0.240396692822321,-1.3330689388267005,1.2067400443807297,0.2677804991120566,0.29883082064230787,0.12226702504398328,-1.542172284189376,1.8611739458574958,-0.9651852184900905,-0.3617612591521589,F   ,Yes,-0.719417376348867,239.5434376501486
69,-148.65489571968715,-0.8314091373092399,-0.03655672573885341,-0.6274079564925641,1.3535308147675578,-0.5906238869381154,-0.4284814957658359,-0.25003496135219877,-1.1791970560915321,-0.5721592354381005,1.2229624504094292,Male,Yes,-0.7684807543182768,-148.07154476535365
70,-70.10633685272735,-1.4516280443387084,-1.4490956858091968,-0.4648936591329998,0.6040054868409295,0.3128469992410325,-0.9620122991953415,-0.5560269788003475,0.7120865564457807,0.16929169653131865,-0.36205903179288373,F   ,Yes,0.24532398967373747,-69.99663682316017
71,190.96223882912716,0.7729212697683403,0.07259365953684391,0.05125390065114096,-0.7314716789423226,0.04752907607992485,0.12985225576796663,-0.46467288078907537,-1.112541168050366,-1.5095549161143922,2.212282351117945,F   ,Yes,-1.5333442455031834,190.69493488774407
72,78.08984217100144,-0.288691906647386,1.6633194966929434,1.2378794563600466,0.6283793919860036,0.09506885825420916,-0.12788285140355998,-0.29482155175581304,-1.3886819681231208,0.7620435498192486,0.641630334522986,F   ,Yes,0.980748519020654,78.67468974182879
73,81.80857110889025,-0.2927599250888149,-0.047804271228315195,-0.18209882822333562,-0.15781989763307194,-0.8436508763391514,-0.9202541815854541,-0.6128450070929575,0.6268536616411969,-0.49419070925733816,1.4343457361069365,F   ,Yes,-0.595458335272871,82.22184836917867
74,328.4208133934858,1.3210640296902274,1.0300731976306574,0.6525866945803549,-0.005035594783199087,2.1014321229461244,1.5808303538128627,0.8409184890970198,-0.5869667999230598,0.4218514809968807,0.8004359318079186,Male,Yes,0.3922252253003365,328.8245489077664
75,-323.7964679500499,-0.9693059166782063,0.7892617633477558,-0.896339273146452,0.37434787380122936,-1.8685500084424216,0.7549948967978597,0.12031416269438433,-0.7380439203338213,0.7706656173711715,-0.9680945789388712,F   ,Yes,1.131873071692207,-323.6638599115085
76,309.4771057477807,1.9057851211329295,-1.0391853363756414,1.2422752354390652,0.21868761253275643,1.1964993025645692,1.0966619093809018,0.1916280530605222,-0.062159603655570585,-1.1393718048959247,1.368050076089606,F   ,Yes,-1.3144306451221788,308.502503908914
77,30.20061709154818,0.03839214922651561,1.0782639044621751,-2.0969211723961676,-1.6873846616754729,0.5269848399693509,1.5928192232442586,0.5251072610338491,-0.09880732140849863,0.10780199152953283,-0.6368487495788198,Male,Yes,0.35486569348013924,30.674139927694384
78,-160.9424650489528,-1.883081776457505,-0.2662930025179716,-2.025886976802799,-1.2890628705481881,-1.334200799427405,1.3491674996058665,-2.0310520714125744,1.9062971324650657,0.7270534908708433,-0.7039011702663907,Male,Yes,1.0951559762455652,-161.59922819513076
79,71.14259196144941,0.6188666963753706,1.2820537873669513,-0.6874227185170716,0.7714167971054443,-1.0968315614178388,0.017706648016632274,0.2503965622310125,0.18257685731508688,0.7023498784188521,-0.5498769121029691,Male,Yes,0.8536672663052358,70.80231893903836
80,108.94522184916602,0.14146544094767943,-0.09844895061605924,-0.1866009266481388,-0.24090737923002203,0.5123190572293195,0.506405289231023,1.9147240771337013,0.4963920259275085,-1.3478110173592839,-0.00851888413962898,Male,Yes,-1.2499361626496313,107.91619799480954
81,-62.790471747698255,1.016987400565305,-1.9688785244595752,-0.7313467956138229,-0.23911622529953697,-0.9286224465054118,-0.8588470364494999,-0.8579548734322469,-0.34313657069029824,-0.37898003930988206,0.6046634819718403,F   ,Yes,-0.37307126801018664,-62.40411409547402
82,-254.28911988821082,0.8040968097049495,-0.9363637554960978,-1.4468030922059334,-0.1949504699723682,-1.8382264946541444,-0.11096595307434792,0.8009419419867595,-1.4942007625003006,-0.9903953544959042,-1.2225694007124397,Male,Yes,-0.9349248270318199,-254.26856429870884
83,-24.1970234805407,-1.3622880514969469,0.8824278841327068,-0.785703989323919,-1.0509698963471645,-0.747109864201589,1.303257047978921,-1.6160904541761498,2.0930368244288524,-2.190685886224729,2.0372697121372525,Male,No,-2.700497619270428,-23.776294895214278
84,111.10489951054919,0.030072134192861196,1.05333810800158,0.7711158792158906,-1.616698462169702,1.454261548996595,-0.5628993285078306,-0.12807412534000975,0.8731460531459251,-0.21462230358351417,0.38453231422195977,Male,Yes,-0.021443602600406425,110.96830972202471
85,-68.13750514349462,-0.048944413674127565,0.06142552141852933,-0.4727258369746912,-0.8877452418770779,0.0855825968426204,0.6375978072386741,0.03615978426828336,0.16780492090946772,-0.5159505528224314,0.4119062420299752,Male,Yes,-0.8332462355390405,-67.89483106371458
86,-236.73211077890593,-1.2335897301798158,-0.5899271993467287,-0.2854246069327171,1.736489861058956,-0.35230703486039006,-1.4943481887278116,1.2819446818606712,-0.3861204640738605,0.7764262085902071,0.13125370444308068,Male,Yes,0.6387092728081409,-236.86066571920136
87,-115.57282647748647,0.8388993272751882,0.9673208397535312,-0.1531888976431842,-0.3261662769425942,-0.7837629525944373,-0.24728552983614432,-0.8315303841024351,-0.6992225819019635,0.5707892956031028,-0.29008227359650113,F   ,Yes,0.4335473981351422,-116.14020094998578
88,-56.854458153575564,-1.0451969876043496,-0.12706541148180425,-0.023853738014504695,1.4207100865873574,0.5241134838416877,-1.4290156496390154,0.20056109485346746,0.4713270196319692,1.4564556292785715,-0.5706462567911404,F   ,Yes,1.6608659102619527,-56.582971839874844
89,-95.66273573134517,0.8445272898423201,-1.1899981942078537,0.11786766840689629,-1.8484478239857218,-1.5790967889252867,-1.8151462026352994,0.28426608330728015,-0.13778864913470099,-0.042079224873067374,-0.2720893829266859,F   ,Yes,0.05948759760577343,-96.72675586459542
90,218.42527788394895,-0.1252544183491056,1.906078775684515,-0.2894356708633796,0.09015270534854007,1.1190530654042299,1.2797057199461503,-1.4040526729047582,0.30293769385973446,-3.198744152271224,0.9412448510635835,Male,Yes,-3.1931451212522095,218.84367289345252
91,-123.45657696704342,-0.17981258887959573,0.6736138437357952,-2.6018199151479595,0.037498791202217274,-1.4430009577692202,2.585490585518789,1.0049995097856488,-0.30413775869802395,-1.8316920091315112,-1.0516278151230865,F   ,Yes,-1.7266497301450205,-123.69421039570561
92,198.21901414653772,0.5303776865900166,2.5511638287941416,0.901563080185979,-0.46288796084719724,0.6263698111878601,-0.20675157407067205,-0.43598925601394733,1.1299915058379595,1.3199917022696475,-0.2099220888877942,F   ,Yes,1.058564456863809,198.38332179982012
93,50.487544270016855,-0.6156534939648954,-0.7640542886981231,0.47237247824941775,0.03321685262504165,1.7042765800680566,-1.2703991700103285,0.3816343243389843,1.0878233127641996,2.3479432862390195,-1.3286572162316252,Male,Yes,2.1656583046738556,50.5329617617461
94,102.07440087789611,0.6090172464732511,0.5717437188369386,2.9761692848452794,0.11700013049664706,0.6653131804363173,0.008279583178172067,-1.391379895280936,-0.3876934966612251,0.6216509477943452,0.5012487348012633,Male,Yes,0.4574350848709575,102.67676396397833
95,97.848248326112,-0.0910391213156381,1.0803103522392794,0.37361368207546547,0.8288624610137909,1.0271256585114081,0.5337678962328978,1.2386338418124303,0.7662905817987885,-0.03654744979126808,-1.2039364137890767,Male,Yes,-0.04199998287684063,97.73890301737778
96,-162.51107324290624,0.04723087667030659,-1.5271979580371173,-0.5067425866609077,-0.19974572871108265,-1.3735527864260348,-0.7021692644566687,-0.23084206863473047,-0.8673650103442361,-0.7518768042496474,-0.9715884063293779,F   ,Yes,-0.6098946760400584,-162.95784714602405
97,-45.579946528773995,0.19970420013370785,1.2059035892112766,0.5386554223930993,-2.0483597716164264,1.5702714997617684,0.18667772025367443,0.22246862536551573,-1.3750749085283989,1.193659254757704,-1.2584500148435356,F   ,Yes,1.1774226322285328,-46.0865678573207
98,42.883597461933554,0.7738209373883053,1.4872589022047533,-0.06174923971013242,1.0570390286594686,1.606944537573942,-0.009373656084496095,-0.31044310844842454,-1.9509690210594903,0.4383193479461186,0.2591965508363946,Male,Yes,0.4087407406176018,43.493677606409086
99,-5.033341030333277,-0.9202267703113469,1.0806961911239248,0.38404472917321003,-1.6633496109977672,0.46210128411772067,0.07876382482200353,-0.8061571677169854,1.9508391882773812,-0.9855174316570326,0.13271736703822468,F   ,Yes,-0.9385931922492213,-5.195983725445575
100,30.765330749771145,-0.9810247002659938,-0.17336928731276446,1.3121719913977659,-0.15122426255591628,-2.013946403095238,0.7152416096495535,1.2145594108692508,0.4817815226690302,-0.57186249672625,1.6410413231919503,F   ,Yes,-0.6419918794213951,30.296776661672375
101,-29.95405956010318,0.05198153736378598,0.18861018207457678,2.0111214215931317,0.8967760170090617,1.3896265228065763,-0.9922558133217215,1.3163071315742525,-1.0984623136976397,0.8568406036930534,0.10257516169841036,F   ,Yes,0.7540990040628474,-30.391302228294517
102,65.76665352998668,-0.08364360308248156,-1.306616938251376,0.9531705676543899,-1.0717515398733655,-0.6964625168625072,1.1365485792820993,-0.43329799962743254,0.7313805252078164,0.465624956956711,0.38171876698931584,Male,Yes,0.5395565840961404,65.42178263530391
103,-19.59792390826805,0.19433672361768067,2.4305102589755223,-0.5734685524457849,0.23366770068407988,-2.4370673335566844,-0.29433533660223227,-0.900046814895752,0.9828521049524537,-1.7618150090223954,0.3976978918438215,F   ,Yes,-1.838429466327842,-19.569669077577988
104,70.64428518396555,-0.7569560904851136,0.13349952063788278,0.7777734230302314,0.6595973330531406,1.2244111020789163,-0.3663259706541032,0.7878554856204922,-0.07837856703428439,1.5258721861024656,1.3680980787868209,Male,Yes,1.264393984587724,70.70573579160617
105,-187.5084055322653,-0.9990068933102271,0.6033558196228644,-1.6359981253471265,1.1953447501978993,0.7769225734095033,-0.6863435723000249,1.2930080686970646,-0.4033103381953291,-2.073863733558519,-1.3271108152798239,Male,Yes,-2.1632461808272003,-187.62443062712904
106,-62.76831544075723,1.4048147692220752,0.6877730835794152,-0.5745086871990336,-0.64851828831,-0.015143338669052995,0.16435417781847433,-0.0001263178407562225,-0.44799378637503456,-0.42936336237160283,-1.3117241602000047,Male,Yes,-0.5395422977300468,-62.947301861823966
